id,conversation_id,tweet_id,text,candidate_intent_hint,risk_hint,difficulty_hint,conversation_length,conversation_context,length_bucket,intent_hints,gold_intent,gold_risk,gold_action,annotation_notes
golden_candidate_0090,apple_086081,587034,"@AppleSupport Thanks, but I don't have time for that (pardon the pun). I set up a cron job to sync the clock.",icloud | setup_activation,medium,likely_multi_intent,6,"[customer] @AppleSupport I break my twitter boycott to note to you that since the root patch last week the time on my Mac Mini has been horribly out of sync &amp; not syncing, even though it is set to. This morning ntpdate returned """"step time server 17.253.24.253 offset -151.277425 sec""!! | [AppleSupport] @258642 We'd love to take a look at this with you. To confirm, is it set to ""Set Automatically"" in System Preferences &gt; Date and Time? Let us know in DM. https://t.co/GDrqU22YpT | [customer] @AppleSupport As noted in my original message, yes, I have all that set automatically. First thing I checked. | [AppleSupport] @258642 Let's go into DM so we can take a deeper look at what's going in. Use the following link and we'll get started. https://t.co/GDrqU22YpT | [customer] @AppleSupport Thanks, but I don't have time for that (pardon the pun). I set up a cron job to sync the clock. | [AppleSupport] @258642 Alright. Should you have availability at a later time, don’t hesitate to reach back out via DM. Take care.",long_5_or_more,"['icloud', 'setup_activation']",device_hardware,medium,AUTO_HANDLE,System time synchronization failure on macOS; customer implemented a local workaround and declined further troubleshooting.
golden_candidate_0091,apple_042978,1576411,@AppleSupport my ipad is disabled and i cant connect to iTunes because I forgot my ipad passcode,connectivity | subscriptions_media,medium,likely_multi_intent,2,[customer] @AppleSupport my ipad is disabled and i cant connect to iTunes because I forgot my ipad passcode | [AppleSupport] @485672 We understand. You'll need to use recovery mode &amp; iTunes to remove the passcode. This will guide you: https://t.co/F1QfwW1u1N,short_2_or_fewer,"['connectivity', 'subscriptions_media']",apple_id_account,medium,AUTO_HANDLE,Device passcode lockout on iPad; can be handled with standard recovery mode and device restore documentation.
golden_candidate_0092,apple_000182,178693,@AppleSupport After the new update my mobile is lagging.  And battery is draining too fast.  I have to charge it atleast three times a dayyy. Fix it plz 😭,battery_power | billing_payments | software_update,high,likely_multi_intent,3,[AppleSupport] Keep your favorite notes at the top of the list. Here's how to pin a note in iOS 11. Learn more about Notes: https://t.co/UxvcESWr6u https://t.co/kjgS3MK8lN | [customer] @AppleSupport After the new update my mobile is lagging. And battery is draining too fast. I have to charge it atleast three times a dayyy. Fix it plz 😭 | [AppleSupport] @604441 We'd be happy to look into why this is happening with you. DM us the country you're in and we'll continue support there. https://t.co/GDrqU22YpT,medium_3_to_4,"['battery_power', 'billing_payments', 'software_update']",battery_power,high,ESCALATE,"Significant battery drain and device lag after updating, necessitating repeated daily recharges; requires diagnostic investigation."
golden_candidate_0093,apple_013634,925542,"@AppleSupport 
i just bought iphone 8 256 GB and i can’t download apps 💔💔💔 i checked internet connection and date and time ): plz help https://t.co/nhOMICbqhB",app_store | connectivity,medium,likely_multi_intent,9,"[customer] @AppleSupport i just bought iphone 8 256 GB and i can’t download apps 💔💔💔 i checked internet connection and date and time ): plz help https://t.co/nhOMICbqhB | [AppleSupport] @339643 We'll be glad to help get those apps installed. Is this happening with all apps or any particular ones? | [customer] @AppleSupport all of them, i cannot download anything): 😭😭😭😭 | [AppleSupport] @339643 We see in the screenshot you're on 4G. Have you tested with a good Wi-Fi network? | [customer] @AppleSupport nah ): i dont have Wi-fi ): | [AppleSupport] @339643 Do you have access to any Wi-Fi networks such as work, school, or public that you could test with? | [customer] @AppleSupport i just take my neighbor Wifi https://t.co/pnJMworFpQ | [customer] @AppleSupport and nothing changed): | [AppleSupport] @339643 Thanks for trying that. To help us dive deeper, can you please DM us? https://t.co/GDrqU22YpT",long_5_or_more,"['app_store', 'connectivity']",app_store,medium,ESCALATE,Inability to download any apps on a newly purchased device across multiple network connections; needs detailed App Store/network diagnostics.
golden_candidate_0094,apple_027885,1916017,@AppleSupport just purchased an album from iTunes for $18.99 via PayPal but was charged $21.18.. 🤔,billing_payments | subscriptions_media,high,likely_multi_intent,2,[customer] @AppleSupport just purchased an album from iTunes for $18.99 via PayPal but was charged $21.18.. 🤔 | [AppleSupport] @357584 We'd like to help you get this taken care of. Meet us in DM and we'll point you in the right direction from there. https://t.co/GDrqU22YpT,short_2_or_fewer,"['billing_payments', 'subscriptions_media']",billing_payments,high,ESCALATE,Discrepancy in billing amount for an iTunes purchase; involves monetary charge variance and requires billing support review.
golden_candidate_0095,apple_010557,753040,"@AppleSupport ,  @116333 ; I am facing an issue after iOS 11 update. Wifi sometimes automatically gets turned on if I turn on Mobile data.",battery_power | connectivity | software_update,medium,likely_multi_intent,4,"[customer] @AppleSupport , @116333 ; I am facing an issue after iOS 11 update. Wifi sometimes automatically gets turned on if I turn on Mobile data. | [AppleSupport] @299978 Hey there. In iOS 11, you can disable Wi-Fi completely in your settings. Visit: https://t.co/G7BHuQnDS6 for more info. | [customer] @AppleSupport This wasn't the concern. I have already closed it from settings.Thing is that, whenever I toggle the mobile data, wifi sometimes get opened. | [AppleSupport] @299978 Thank you. Please send us a DM and provide additional detail. Is this happening from your Control Center? https://t.co/GDrqU22YpT",medium_3_to_4,"['battery_power', 'connectivity', 'software_update']",connectivity,medium,AUTO_HANDLE,Clarification of new iOS 11 Control Center Wi-Fi disconnect vs Settings disable behavior; resolvable via standard documentation.
golden_candidate_0096,apple_055593,1771487,@115858 wtf is this i️,other_unclear,medium,low_context,2,[customer] @115858 wtf is this i️ | [AppleSupport] @532489 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,short_2_or_fewer,[],other_unclear,medium,ESCALATE,Isolated query lacking sufficient context or detail to identify a specific intent without conversational inference; requires agent routing.
golden_candidate_0097,apple_075481,659476,@AppleSupport Hello??!,other_unclear,medium,low_context,4,"[customer] @AppleSupport or @118721 I’m waiting on u guys to clear my Apple Music payment. So I can get back to listening to it!! I talked to my bank I have a balance of 14.22 showing pending for what🤷🏽‍♀️ can’t listen to shit!!! | [AppleSupport] @277033 We're not able to look in to this over Twitter, but reach out to our iTunes Store support via the following link and they can help out: https://t.co/SDIe7UiyJN | [customer] @AppleSupport I have!!!!! U guys taking taking taking and I’m not satisfied with any of this shit!!! I’m sick of the run around!!!!!!! | [customer] @AppleSupport Hello??!",medium_3_to_4,[],subscriptions_media,high,ESCALATE,Blocked Apple Music service access caused by pending subscription payment; escalated customer with financial transaction dispute.
golden_candidate_0098,apple_013300,894874,@AppleSupport Canada,other_unclear,medium,low_context,8,[customer] Hey @118721 @AppleSupport why yes I did purchase @316629‘s album now give it to me damnit! Why isn’t it downloading or downloaded?!? https://t.co/u9EFyj4Kyc | [AppleSupport] @318241 We’d like to help. Let’s double check to make sure the purchase hasn’t been inadvertently hidden: https://t.co/jjLUETEY0J | [customer] @AppleSupport Sadly that’s not it @316629 wasn’t located anywhere in my Hidden Purchases. | [AppleSupport] @318241 Could you let us know which country you're located in? | [customer] @AppleSupport Canada | [AppleSupport] @318241 Do you see the missing songs stuck in the downloads? Tap on iTunes Store App &gt; More &gt; Downloads | [customer] @AppleSupport This is slightly ridiculous. I could’ve bought the physical album and saved myself this issue instead I bought from #iTunes #SMH 👎🏻 #Fail https://t.co/mlYw7K2W4Z | [AppleSupport] @318241 At this point we'll need to get the iTunes Store experts involved. You can reach out to them here: https://t.co/SDIe7UiyJN,long_5_or_more,[],subscriptions_media,medium,ESCALATE,Purchased media content missing from downloads and library on iTunes Store; requires iTunes Store team intervention.
golden_candidate_0099,apple_040855,1543290,@AppleSupport iPhones won’t activate!,setup_activation,medium,low_context,2,[customer] @AppleSupport iPhones won’t activate! | [AppleSupport] @478102 We're here to help. Shoot us a DM and let's get started. https://t.co/GDrqU22YpT,short_2_or_fewer,['setup_activation'],setup_activation,medium,AUTO_HANDLE,iPhone activation failure; straightforward issue that can be serviced with standard initial device activation troubleshooting steps.
golden_candidate_0100,apple_010869,973384,@AppleSupport 2/2 is Friday? https://t.co/KMCxPEYxaq,other_unclear,medium,low_context,4,"[customer] @AppleSupport 2/2 is Friday? https://t.co/KMCxPEYxaq | [AppleSupport] @206399 We're happy to do everything we can to help. To start, DM us with details about what's happening with your device. https://t.co/GDrqU22YpT | [customer] @AppleSupport I need to book a Genius Bar app. | [AppleSupport] @206399 We can help. Send us a DM with the link below to get started. https://t.co/GDrqU22YpT",medium_3_to_4,[],repair_service,medium,ESCALATE,Customer requesting Genius Bar appointment scheduling for in-person service and repair; requires live agent appointment booking.
